X ; Y ; Vx ; Vy ;
0.469108 ; 0.899258 ; -0.060098 ; -0.209256 ;
0.808924 ; 0.051027 ; -0.148641 ; -0.159078 ;
0.599353 ; 0.203284 ; 0.202686 ; 0.079489 ;
0.178098 ; 0.077456 ; 0.075513 ; -0.204200 ;
0.847880 ; 0.147130 ; -0.073653 ; 0.204879 ;
0.073290 ; 0.098239 ; 0.169079 ; 0.137158 ;
0.028932 ; 0.595843 ; -0.207656 ; -0.065414 ;
0.315226 ; 0.888485 ; -0.021415 ; -0.216660 ;
0.366039 ; 0.282266 ; 0.056045 ; -0.210378 ;
0.462424 ; 0.014801 ; -0.105147 ; -0.190641 ;
0.062418 ; 0.561052 ; -0.002598 ; 0.217700 ;
0.140126 ; 0.901975 ; -0.104509 ; -0.190992 ;
0.276337 ; 0.787378 ; 0.038610 ; -0.214264 ;
0.367550 ; 0.524094 ; -0.052098 ; 0.211390 ;
0.892422 ; 0.320902 ; -0.002771 ; 0.217698 ;
0.478584 ; 0.721213 ; 0.031474 ; 0.215428 ;
0.766533 ; 0.154851 ; 0.006372 ; -0.217622 ;
0.386639 ; 0.140538 ; 0.214114 ; -0.039435 ;
0.208266 ; 0.169652 ; 0.183085 ; -0.117813 ;
0.885830 ; 0.803034 ; -0.087739 ; -0.199253 ;
0.131565 ; 0.011963 ; -0.084403 ; 0.200689 ;
0.777245 ; 0.294626 ; -0.181809 ; -0.119772 ;
0.077319 ; 0.598743 ; -0.182301 ; -0.119022 ;
0.801737 ; 0.582751 ; -0.037481 ; 0.214465 ;
0.151090 ; 0.245735 ; -0.181358 ; 0.120455 ;
0.482223 ; 0.457778 ; 0.008498 ; -0.217549 ;
0.201491 ; 0.421918 ; -0.080005 ; -0.202483 ;
0.444250 ; 0.599261 ; 0.036218 ; -0.214682 ;
0.950835 ; 0.127903 ; 0.136149 ; 0.169892 ;
0.484603 ; 0.267495 ; 0.074756 ; -0.204479 ;
0.117077 ; 0.900235 ; 0.053746 ; 0.210977 ;
0.107830 ; 0.619892 ; 0.124309 ; -0.178738 ;
0.260750 ; 0.439985 ; 0.187364 ; -0.110882 ;
0.780450 ; 0.652303 ; -0.202633 ; 0.079624 ;
0.217330 ; 0.866939 ; -0.093958 ; -0.196397 ;
0.087939 ; 0.765526 ; 0.191351 ; 0.103851 ;
0.509171 ; 0.598254 ; 0.204121 ; 0.075727 ;
0.089473 ; 0.956664 ; 0.155099 ; -0.152788 ;
0.942366 ; 0.852596 ; -0.005096 ; -0.217656 ;
0.211287 ; 0.635548 ; 0.012232 ; -0.217372 ;
0.264435 ; 0.778802 ; -0.138820 ; 0.167717 ;
0.675253 ; 0.066103 ; 0.113625 ; -0.185713 ;
0.783929 ; 0.209998 ; 0.199603 ; -0.086941 ;
0.153722 ; 0.432875 ; -0.120203 ; 0.181525 ;
0.376705 ; 0.042390 ; -0.145279 ; 0.162155 ;
0.223258 ; 0.532243 ; -0.054198 ; -0.210862 ;
0.512467 ; 0.239265 ; 0.032909 ; 0.215214 ;
0.817896 ; 0.088961 ; 0.006106 ; -0.217630 ;
0.425298 ; 0.459700 ; -0.002731 ; 0.217698 ;
0.774728 ; 0.697562 ; 0.197477 ; -0.091668 ;
0.644948 ; 0.312723 ; -0.215975 ; 0.027477 ;
0.257248 ; 0.388714 ; -0.076337 ; -0.203894 ;
0.920850 ; 0.236000 ; -0.074689 ; 0.204503 ;
0.983612 ; 0.820704 ; -0.217529 ; 0.008999 ;
0.599673 ; 0.999969 ; -0.080044 ; -0.202467 ;
0.234382 ; 0.095614 ; 0.063939 ; 0.208115 ;
0.467345 ; 0.836482 ; -0.193091 ; 0.100577 ;
0.188284 ; 0.201147 ; 0.173650 ; 0.131323 ;
0.066927 ; 0.192877 ; 0.051235 ; 0.211601 ;
0.700247 ; 0.076632 ; -0.147697 ; 0.159955 ;
0.670400 ; 0.110935 ; 0.178328 ; 0.124897 ;
0.673925 ; 0.304636 ; 0.014345 ; 0.217242 ;
0.781045 ; 0.230628 ; 0.075021 ; -0.204381 ;
0.614368 ; 0.427290 ; 0.157358 ; -0.150461 ;
0.325617 ; 0.419111 ; 0.039049 ; -0.214185 ;
0.950468 ; 0.887722 ; 0.180414 ; -0.121864 ;
0.144292 ; 0.024567 ; 0.011807 ; -0.217395 ;
0.469886 ; 0.596515 ; 0.079593 ; 0.202645 ;
0.041543 ; 0.755364 ; 0.172029 ; 0.133439 ;
0.036485 ; 0.123020 ; 0.133372 ; 0.172081 ;
0.027673 ; 0.183447 ; -0.157930 ; 0.149861 ;
0.082858 ; 0.511887 ; -0.163856 ; 0.143357 ;
0.146031 ; 0.873867 ; -0.067792 ; 0.206892 ;
0.637806 ; 0.724265 ; -0.065719 ; 0.207560 ;
0.569002 ; 0.138157 ; 0.213968 ; 0.040221 ;
0.489982 ; 0.704428 ; 0.162102 ; -0.145337 ;
0.080866 ; 0.413587 ; 0.131472 ; 0.173537 ;
0.908261 ; 0.071047 ; 0.080536 ; -0.202272 ;
0.421773 ; 0.266884 ; 0.102715 ; 0.191963 ;
0.102863 ; 0.433668 ; -0.029999 ; 0.215639 ;
0.285447 ; 0.023225 ; -0.172893 ; 0.132318 ;
0.126003 ; 0.334086 ; 0.036178 ; 0.214688 ;
0.428411 ; 0.020142 ; 0.130953 ; 0.173929 ;
0.369839 ; 0.812708 ; 0.105479 ; 0.190458 ;
0.415502 ; 0.486312 ; 0.077613 ; 0.203412 ;
0.289453 ; 0.600055 ; -0.189557 ; 0.107090 ;
0.988144 ; 0.045625 ; -0.207297 ; 0.066543 ;
0.244568 ; 0.933134 ; 0.135937 ; -0.170062 ;
0.623432 ; 0.846034 ; -0.139658 ; -0.167020 ;
0.389134 ; 0.996735 ; -0.205609 ; 0.071588 ;
0.955596 ; 0.313364 ; -0.097200 ; 0.194813 ;
0.404836 ; 0.990020 ; -0.071035 ; -0.205801 ;
0.218680 ; 0.530412 ; -0.172733 ; 0.132526 ;
0.078120 ; 0.817774 ; 0.162209 ; -0.145218 ;
0.126850 ; 0.240638 ; -0.179125 ; 0.123751 ;
0.942595 ; 0.406964 ; -0.075460 ; 0.204220 ;
0.253540 ; 0.477218 ; -0.035580 ; -0.214788 ;
0.873699 ; 0.647969 ; -0.162926 ; -0.144413 ;
0.295404 ; 0.816950 ; -0.099193 ; 0.193806 ;
0.952437 ; 0.961150 ; 0.100841 ; -0.192953 ;
0.374691 ; 0.259011 ; -0.135937 ; 0.170062 ;
0.441641 ; 0.488083 ; -0.188680 ; -0.108628 ;
0.163312 ; 0.729087 ; 0.021056 ; -0.216695 ;
0.082263 ; 0.908170 ; -0.189078 ; 0.107932 ;
0.350635 ; 0.208075 ; -0.132282 ; 0.172920 ;
0.183638 ; 0.879879 ; -0.064869 ; -0.207827 ;
0.454917 ; 0.486129 ; -0.143206 ; 0.163988 ;
0.602466 ; 0.107212 ; -0.203310 ; 0.077877 ;
0.478652 ; 0.541490 ; 0.032006 ; 0.215350 ;
0.087436 ; 0.031129 ; 0.059527 ; -0.209420 ;
0.407628 ; 0.544420 ; 0.022970 ; -0.216500 ;
0.462722 ; 0.145970 ; -0.151671 ; 0.156192 ;
0.607227 ; 0.486099 ; -0.034624 ; 0.214945 ;
0.129917 ; 0.940733 ; -0.126914 ; 0.176898 ;
0.490921 ; 0.432569 ; 0.169278 ; -0.136912 ;
0.433012 ; 0.465621 ; -0.052550 ; -0.211278 ;
0.336650 ; 0.403516 ; -0.028949 ; 0.215782 ;
0.617893 ; 0.523392 ; 0.044989 ; -0.213016 ;
0.749687 ; 0.876400 ; 0.123126 ; 0.179555 ;
0.083750 ; 0.485855 ; 0.103645 ; -0.191462 ;
0.024010 ; 0.915098 ; 0.012990 ; -0.217328 ;
0.112087 ; 0.735069 ; -0.115499 ; 0.184554 ;
0.797891 ; 0.924039 ; 0.161850 ; 0.145618 ;
0.010689 ; 0.729911 ; 0.191364 ; -0.103826 ;
0.931471 ; 0.026917 ; -0.012099 ; -0.217379 ;
0.235481 ; 0.697501 ; -0.209649 ; -0.058713 ;
0.040948 ; 0.070864 ; -0.021534 ; -0.216648 ;
0.002449 ; 0.949553 ; -0.213543 ; 0.042420 ;
0.384373 ; 0.254982 ; -0.002505 ; 0.217701 ;
0.302431 ; 0.823664 ; 0.216533 ; 0.022662 ;
0.771020 ; 0.384564 ; -0.175192 ; 0.129259 ;
0.259285 ; 0.249977 ; 0.180255 ; -0.122100 ;
0.343860 ; 0.749901 ; 0.185145 ; 0.114549 ;
0.332301 ; 0.942381 ; 0.202739 ; 0.079353 ;
0.342944 ; 0.630085 ; -0.087313 ; 0.199440 ;
0.361827 ; 0.215003 ; -0.138276 ; -0.168166 ;
0.468101 ; 0.422102 ; 0.137146 ; -0.169089 ;
0.918378 ; 0.423566 ; -0.176361 ; 0.127659 ;
0.368007 ; 0.394574 ; -0.184746 ; -0.115191 ;
0.489799 ; 0.031892 ; 0.015023 ; -0.217196 ;
0.409917 ; 0.066774 ; 0.025800 ; -0.216181 ;
0.400624 ; 0.303171 ; 0.025680 ; -0.216196 ;
0.428686 ; 0.212500 ; 0.045401 ; -0.212929 ;
0.390828 ; 0.616474 ; 0.001708 ; 0.217709 ;
0.069582 ; 0.488937 ; 0.010624 ; -0.217456 ;
0.426489 ; 0.408094 ; -0.148920 ; -0.158817 ;
0.949644 ; 0.690603 ; 0.150740 ; -0.157090 ;
0.698233 ; 0.738060 ; -0.189849 ; 0.106571 ;
0.063746 ; 0.628254 ; 0.075114 ; -0.204347 ;
0.655202 ; 0.481307 ; 0.193543 ; 0.099705 ;
0.156995 ; 0.632801 ; -0.143352 ; 0.163860 ;
0.808603 ; 0.144444 ; -0.107751 ; -0.189181 ;
0.888256 ; 0.684225 ; -0.136588 ; 0.169540 ;
0.769051 ; 0.306772 ; 0.151418 ; -0.156437 ;
0.590426 ; 0.165410 ; 0.209251 ; 0.060118 ;
0.320078 ; 0.687033 ; 0.129199 ; 0.175236 ;
0.166150 ; 0.241127 ; -0.176653 ; -0.127254 ;
0.086314 ; 0.834498 ; -0.087486 ; -0.199364 ;
0.347659 ; 0.861934 ; -0.071327 ; 0.205700 ;
0.053056 ; 0.445631 ; 0.103712 ; -0.191426 ;
0.307947 ; 0.393017 ; 0.172295 ; -0.133096 ;
0.099292 ; 0.305399 ; 0.155365 ; -0.152518 ;
0.379429 ; 0.868160 ; 0.035527 ; -0.214797 ;
0.943007 ; 0.853664 ; -0.192454 ; -0.101792 ;
0.288858 ; 0.868618 ; -0.137040 ; -0.169175 ;
0.235778 ; 0.376568 ; 0.144149 ; 0.163159 ;
0.562731 ; 0.027070 ; 0.204174 ; -0.075584 ;
0.323923 ; 0.823023 ; -0.086290 ; -0.199885 ;
0.088282 ; 0.156529 ; -0.096363 ; 0.195229 ;
0.422826 ; 0.245979 ; 0.178115 ; 0.125200 ;
0.238662 ; 0.004089 ; -0.094330 ; 0.196219 ;
0.458075 ; 0.869106 ; -0.128615 ; -0.175665 ;
0.214469 ; 0.630085 ; 0.146847 ; 0.160736 ;
0.841975 ; 0.777764 ; 0.121864 ; 0.180414 ;
0.449744 ; 0.411725 ; -0.013694 ; -0.217284 ;
0.039506 ; 0.235817 ; -0.080177 ; -0.202414 ;
0.846461 ; 0.672323 ; -0.003116 ; 0.217693 ;
0.043008 ; 0.626881 ; 0.113040 ; -0.186070 ;
0.344981 ; 0.934874 ; -0.108363 ; 0.188832 ;
0.270478 ; 0.020631 ; 0.054211 ; 0.210858 ;
0.873287 ; 0.801141 ; -0.011634 ; -0.217404 ;
0.122753 ; 0.364422 ; -0.036458 ; 0.214641 ;
0.055391 ; 0.455550 ; 0.115871 ; 0.184320 ;
0.717048 ; 0.299509 ; -0.137664 ; -0.168667 ;
0.823710 ; 0.794122 ; -0.118941 ; -0.182354 ;
0.233741 ; 0.602557 ; -0.132867 ; -0.172471 ;
0.381443 ; 0.178198 ; -0.138701 ; 0.167816 ;
0.970656 ; 0.251930 ; 0.103100 ; 0.191756 ;
0.409825 ; 0.813654 ; -0.196932 ; 0.092832 ;
0.158002 ; 0.119297 ; -0.199297 ; 0.087639 ;
0.261803 ; 0.754479 ; -0.076789 ; -0.203724 ;
0.275468 ; 0.285867 ; -0.069427 ; -0.206349 ;
0.364116 ; 0.531907 ; 0.087393 ; -0.199405 ;
0.709677 ; 0.983856 ; -0.203576 ; -0.077180 ;
0.242050 ; 0.408246 ; -0.086157 ; -0.199942 ;
0.015107 ; 0.162816 ; 0.214207 ; 0.038927 ;
0.599124 ; 0.255806 ; -0.197583 ; 0.091438 ;
0.858959 ; 0.681265 ; 0.213902 ; -0.040572 ;
0.886883 ; 0.060732 ; -0.159086 ; 0.148633 ;
0.120853 ; 0.122806 ; -0.107964 ; 0.189060 ;
0.301012 ; 0.052004 ; 0.072098 ; 0.205431 ;
0.703955 ; 0.237739 ; -0.164906 ; 0.142148 ;
0.031678 ; 0.455336 ; -0.055673 ; -0.210477 ;
0.716773 ; 0.009400 ; 0.161823 ; 0.145648 ;
0.232208 ; 0.871975 ; -0.006266 ; 0.217625 ;
0.851726 ; 0.345470 ; 0.055514 ; -0.210519 ;
0.435690 ; 0.282754 ; 0.097426 ; 0.194700 ;
0.311174 ; 0.394604 ; -0.036697 ; -0.214600 ;
0.454390 ; 0.676901 ; -0.041813 ; 0.213663 ;
0.256859 ; 0.487625 ; -0.069041 ; -0.206478 ;
0.066240 ; 0.305979 ; 0.079154 ; -0.202817 ;
0.349467 ; 0.704031 ; 0.169318 ; -0.136863 ;
0.295106 ; 0.562761 ; 0.180255 ; 0.122100 ;
0.471786 ; 0.063356 ; -0.066676 ; 0.207254 ;
0.284852 ; 0.485214 ; -0.153783 ; -0.154112 ;
0.098766 ; 0.341716 ; -0.060949 ; 0.209010 ;
0.267045 ; 0.885342 ; 0.099978 ; 0.193402 ;
0.187117 ; 0.512955 ; 0.045427 ; 0.212923 ;
0.122478 ; 0.103000 ; -0.194819 ; -0.097188 ;
0.817530 ; 0.815302 ; 0.038212 ; 0.214336 ;
0.286569 ; 0.385083 ; -0.038916 ; -0.214209 ;
0.227882 ; 0.442610 ; 0.033255 ; -0.215161 ;
0.498245 ; 0.889126 ; 0.213835 ; 0.040921 ;
0.071963 ; 0.860897 ; 0.063088 ; -0.208374 ;
0.142735 ; 0.312326 ; 0.212254 ; -0.048460 ;
0.096316 ; 0.749596 ; 0.153504 ; -0.154390 ;
0.188169 ; 0.145543 ; 0.146913 ; 0.160675 ;
0.585116 ; 0.568102 ; 0.019063 ; -0.216879 ;
0.931608 ; 0.552080 ; 0.037534 ; 0.214456 ;
0.881344 ; 0.747124 ; 0.119406 ; 0.182050 ;
0.044015 ; 0.871639 ; -0.054477 ; -0.210790 ;
0.810068 ; 0.505051 ; 0.157318 ; 0.150502 ;
0.892285 ; 0.749168 ; -0.194341 ; -0.098141 ;
0.273911 ; 0.289499 ; -0.191630 ; 0.103335 ;
0.461943 ; 0.888882 ; 0.182952 ; 0.118019 ;
0.343036 ; 0.843471 ; -0.059381 ; -0.209461 ;
0.052919 ; 0.433119 ; 0.035926 ; 0.214731 ;
0.192564 ; 0.897031 ; -0.030491 ; 0.215570 ;
0.351321 ; 0.966185 ; 0.195058 ; 0.096707 ;
0.716269 ; 0.483505 ; 0.057281 ; -0.210045 ;
0.505783 ; 0.143284 ; -0.071473 ; 0.205649 ;
0.095355 ; 0.881008 ; -0.116841 ; -0.183707 ;
0.706885 ; 0.944609 ; 0.094144 ; -0.196308 ;
0.238411 ; 0.178808 ; 0.080656 ; -0.202224 ;
0.958159 ; 0.553819 ; -0.186062 ; 0.113053 ;
0.804025 ; 0.468764 ; -0.189703 ; -0.106831 ;
0.060244 ; 0.862484 ; 0.170315 ; -0.135621 ;
0.027398 ; 0.661672 ; 0.047580 ; -0.212453 ;
0.699103 ; 0.598560 ; 0.118728 ; -0.182493 ;
0.272011 ; 0.928678 ; -0.041733 ; -0.213678 ;
0.483184 ; 0.080477 ; -0.142794 ; 0.164347 ;
0.242759 ; 0.767754 ; -0.140309 ; 0.166474 ;
0.136235 ; 0.596088 ; -0.104044 ; -0.191246 ;
0.073313 ; 0.695029 ; -0.117864 ; -0.183052 ;
0.271805 ; 0.406476 ; 0.181411 ; 0.120375 ;
0.344935 ; 0.561296 ; -0.009030 ; 0.217528 ;
0.967269 ; 0.374889 ; 0.145451 ; 0.162000 ;
0.702307 ; 0.493240 ; 0.063128 ; -0.208362 ;
0.182653 ; 0.220618 ; 0.115618 ; -0.184479 ;
0.206091 ; 0.460067 ; 0.018159 ; -0.216957 ;
0.377415 ; 0.398053 ; 0.166886 ; 0.139818 ;
0.046739 ; 0.464705 ; 0.003568 ; 0.217686 ;
0.047929 ; 0.600391 ; -0.101120 ; -0.192807 ;
0.657491 ; 0.360363 ; 0.199244 ; 0.087760 ;
0.113506 ; 0.888607 ; 0.009229 ; -0.217520 ;
0.932112 ; 0.291818 ; -0.194633 ; 0.097560 ;
0.988601 ; 0.445387 ; 0.002425 ; -0.217702 ;
0.628880 ; 0.761925 ; 0.003794 ; -0.217682 ;
0.016503 ; 0.954131 ; -0.127990 ; 0.176121 ;
0.498520 ; 0.322977 ; 0.006731 ; -0.217611 ;
0.161527 ; 0.602618 ; 0.095499 ; -0.195652 ;
0.332713 ; 0.893094 ; 0.126927 ; 0.176888 ;
0.408612 ; 0.712149 ; -0.058052 ; 0.209833 ;
0.085856 ; 0.697653 ; 0.112522 ; -0.186383 ;
0.421430 ; 0.991333 ; 0.188347 ; -0.109203 ;
0.089656 ; 0.835658 ; 0.148800 ; -0.158929 ;
0.078326 ; 0.414899 ; -0.205702 ; 0.071320 ;
0.440771 ; 0.471236 ; 0.172800 ; -0.132440 ;
0.096408 ; 0.727927 ; 0.033574 ; -0.215111 ;
0.593539 ; 0.649983 ; 0.113067 ; 0.186053 ;
0.499229 ; 0.574358 ; -0.028684 ; -0.215818 ;
0.265717 ; 0.740287 ; 0.183989 ; 0.116397 ;
0.856761 ; 0.251198 ; -0.166355 ; 0.140450 ;
0.389637 ; 0.499863 ; -0.071872 ; -0.205510 ;
0.298677 ; 0.087252 ; 0.077174 ; 0.203578 ;
0.221610 ; 0.767205 ; -0.074317 ; -0.204639 ;
0.297349 ; 0.447188 ; 0.077653 ; 0.203396 ;
0.496735 ; 0.777734 ; 0.074822 ; 0.204455 ;
0.226623 ; 0.360179 ; -0.078995 ; -0.202879 ;
0.396664 ; 0.105472 ; 0.103645 ; -0.191462 ;
0.190344 ; 0.774163 ; 0.071673 ; -0.205580 ;
0.816294 ; 0.229408 ; 0.136654 ; 0.169486 ;
0.748589 ; 0.434400 ; -0.210951 ; -0.053847 ;
0.025018 ; 0.724723 ; 0.009256 ; 0.217519 ;
0.840098 ; 0.387646 ; -0.047288 ; 0.212518 ;
0.044313 ; 0.079318 ; -0.057015 ; 0.210117 ;
0.392956 ; 0.110935 ; -0.154049 ; -0.153847 ;
0.205679 ; 0.135350 ; -0.031036 ; 0.215492 ;
0.093524 ; 0.265481 ; 0.089918 ; 0.198279 ;
0.849803 ; 0.155370 ; -0.158926 ; -0.148803 ;
0.462767 ; 0.075625 ; -0.028577 ; -0.215832 ;
0.742042 ; 0.513993 ; -0.125399 ; 0.177975 ;
0.662252 ; 0.332743 ; 0.050490 ; -0.211780 ;
0.387280 ; 0.014008 ; 0.097413 ; 0.194707 ;
0.522767 ; 0.024079 ; 0.032444 ; 0.215284 ;
0.005699 ; 0.828150 ; -0.108961 ; 0.188488 ;
0.235046 ; 0.586779 ; 0.178062 ; -0.125275 ;
0.055551 ; 0.065157 ; -0.136508 ; -0.169604 ;
0.182745 ; 0.786645 ; 0.155378 ; -0.152505 ;
0.365421 ; 0.961425 ; -0.142621 ; -0.164497 ;
0.358188 ; 0.222144 ; 0.123180 ; 0.179518 ;
0.309183 ; 0.697256 ; 0.060656 ; -0.209095 ;
0.305910 ; 0.453383 ; 0.127233 ; -0.176669 ;
0.891232 ; 0.838404 ; -0.005415 ; 0.217648 ;
0.845820 ; 0.755821 ; -0.013747 ; 0.217281 ;
0.503494 ; 0.402326 ; 0.168707 ; 0.137616 ;
0.363727 ; 0.499252 ; 0.103300 ; 0.191649 ;
0.450133 ; 0.549699 ; -0.128655 ; 0.175636 ;
0.579440 ; 0.151860 ; 0.154315 ; 0.153580 ;
0.859325 ; 0.900815 ; -0.195656 ; 0.095492 ;
0.461600 ; 0.908902 ; 0.008379 ; 0.217554 ;
0.010163 ; 0.476913 ; -0.017534 ; -0.217008 ;
0.176084 ; 0.946715 ; -0.168600 ; 0.137746 ;
0.601962 ; 0.266701 ; -0.135737 ; -0.170221 ;
0.296205 ; 0.301675 ; -0.191072 ; -0.104363 ;
0.402890 ; 0.417707 ; -0.156109 ; 0.151756 ;
0.375172 ; 0.374035 ; -0.076696 ; -0.203759 ;
0.908353 ; 0.052583 ; 0.184587 ; 0.115446 ;
0.374325 ; 0.056795 ; -0.214739 ; 0.035879 ;
0.020142 ; 0.710746 ; 0.006585 ; -0.217616 ;
0.949141 ; 0.489792 ; -0.173717 ; 0.131235 ;
0.076724 ; 0.414472 ; -0.186925 ; -0.111619 ;
0.231567 ; 0.438246 ; -0.067247 ; 0.207070 ;
0.337405 ; 0.360637 ; 0.151471 ; -0.156386 ;
0.074961 ; 0.297128 ; -0.123685 ; -0.179171 ;
0.174139 ; 0.236885 ; -0.106130 ; 0.190096 ;
0.401013 ; 0.719718 ; -0.201384 ; 0.082732 ;
0.382244 ; 0.163121 ; -0.202965 ; -0.078773 ;
0.009110 ; 0.871609 ; -0.120416 ; 0.181384 ;
0.288446 ; 0.257942 ; 0.020750 ; 0.216724 ;
0.764290 ; 0.309641 ; 0.060284 ; 0.209203 ;
0.203299 ; 0.829920 ; -0.122196 ; -0.180189 ;
0.060381 ; 0.485855 ; -0.180015 ; 0.122452 ;
0.217009 ; 0.194159 ; -0.184467 ; -0.115637 ;
0.359447 ; 0.876308 ; 0.185038 ; 0.114720 ;
0.678045 ; 0.113681 ; -0.031607 ; 0.215409 ;
0.431616 ; 0.734947 ; 0.131326 ; -0.173648 ;
0.962874 ; 0.865719 ; 0.071128 ; -0.205769 ;
0.842479 ; 0.472701 ; 0.008352 ; -0.217555 ;
0.572436 ; 0.933195 ; -0.138023 ; 0.168373 ;
0.213736 ; 0.661153 ; -0.207736 ; -0.065161 ;
0.296068 ; 0.321146 ; -0.024391 ; -0.216345 ;
0.278375 ; 0.661611 ; 0.006146 ; -0.217629 ;
0.938108 ; 0.498154 ; -0.157504 ; -0.150308 ;
0.104717 ; 0.878964 ; 0.081958 ; -0.201700 ;
0.036988 ; 0.962645 ; -0.002970 ; -0.217695 ;
0.483047 ; 0.640553 ; -0.174899 ; -0.129654 ;
0.207625 ; 0.434370 ; 0.085825 ; -0.200085 ;
0.756417 ; 0.700186 ; 0.062424 ; -0.208574 ;
0.460570 ; 0.670827 ; -0.021681 ; -0.216633 ;
0.397488 ; 0.366863 ; -0.138807 ; 0.167728 ;
0.873699 ; 0.908597 ; 0.061135 ; 0.208956 ;
0.352168 ; 0.258889 ; -0.101306 ; 0.192710 ;
0.422346 ; 0.929838 ; -0.155072 ; -0.152815 ;
0.412732 ; 0.682638 ; -0.209968 ; -0.057562 ;
0.175008 ; 0.753624 ; 0.109319 ; -0.188280 ;
0.107875 ; 0.636433 ; -0.175258 ; 0.129169 ;
0.691412 ; 0.952391 ; -0.123073 ; 0.179591 ;
0.417402 ; 0.439650 ; 0.145345 ; -0.162095 ;
0.242805 ; 0.593280 ; -0.026611 ; -0.216083 ;
0.458533 ; 0.986419 ; -0.019900 ; 0.216804 ;
0.190664 ; 0.804651 ; 0.110316 ; -0.187697 ;
0.266381 ; 0.624531 ; -0.021494 ; -0.216652 ;
0.481765 ; 0.967376 ; -0.058490 ; -0.209711 ;
0.835841 ; 0.659627 ; -0.188826 ; -0.108374 ;
0.422597 ; 0.531327 ; 0.173730 ; -0.131217 ;
0.249672 ; 0.483657 ; 0.178740 ; 0.124307 ;
0.473296 ; 0.456740 ; -0.187178 ; 0.111195 ;
0.838725 ; 0.329234 ; 0.085174 ; 0.200363 ;
0.481033 ; 0.280648 ; -0.004007 ; -0.217679 ;
0.061022 ; 0.648183 ; -0.173650 ; -0.131323 ;
0.257225 ; 0.808283 ; 0.040471 ; -0.213921 ;
0.034265 ; 0.115635 ; 0.114103 ; 0.185420 ;
0.248344 ; 0.429395 ; 0.078317 ; -0.203141 ;
0.016800 ; 0.258919 ; -0.051673 ; 0.211494 ;
0.050630 ; 0.059816 ; -0.173411 ; -0.131638 ;
0.882260 ; 0.711478 ; 0.204227 ; 0.075440 ;
0.018494 ; 0.707785 ; 0.024670 ; -0.216313 ;
0.024628 ; 0.091647 ; -0.128415 ; 0.175811 ;
0.933302 ; 0.665273 ; 0.007023 ; -0.217602 ;
0.787866 ; 0.506699 ; 0.186341 ; 0.112593 ;
0.215911 ; 0.324564 ; 0.120230 ; -0.181507 ;
0.052232 ; 0.681722 ; 0.107765 ; 0.189174 ;
0.483070 ; 0.619526 ; -0.159963 ; -0.147689 ;
0.441252 ; 0.713492 ; 0.123472 ; 0.179317 ;
0.364048 ; 0.092044 ; -0.138196 ; 0.168232 ;
0.692282 ; 0.449385 ; 0.012697 ; -0.217345 ;
0.822474 ; 0.583514 ; -0.108974 ; 0.188480 ;
0.789514 ; 0.491287 ; 0.147498 ; 0.160139 ;
0.304262 ; 0.551042 ; -0.028285 ; -0.215870 ;
0.150334 ; 0.824549 ; -0.199669 ; 0.086788 ;
0.114719 ; 0.009125 ; 0.127538 ; -0.176448 ;
0.048090 ; 0.071810 ; -0.139538 ; 0.167120 ;
0.829157 ; 0.095859 ; 0.057334 ; 0.210030 ;
0.175306 ; 0.371960 ; -0.055965 ; -0.210399 ;
0.228133 ; 0.264382 ; 0.191377 ; 0.103802 ;
0.791162 ; 0.884060 ; -0.086941 ; 0.199603 ;
0.328272 ; 0.099338 ; 0.189504 ; 0.107184 ;
0.316439 ; 0.916166 ; 0.142382 ; -0.164704 ;
0.125774 ; 0.758232 ; 0.106210 ; -0.190051 ;
0.701941 ; 0.679281 ; 0.099512 ; -0.193642 ;
0.805857 ; 0.037812 ; -0.131538 ; -0.173487 ;
0.372974 ; 0.666341 ; 0.026757 ; -0.216065 ;
0.140469 ; 0.065584 ; 0.114276 ; -0.185313 ;
0.932340 ; 0.655965 ; 0.065254 ; -0.207706 ;
0.877590 ; 0.616169 ; 0.037627 ; -0.214439 ;
0.016732 ; 0.341533 ; -0.131073 ; -0.173839 ;
0.032250 ; 0.052553 ; 0.077639 ; -0.203401 ;
0.400075 ; 0.584948 ; 0.014478 ; 0.217233 ;
0.795740 ; 0.892758 ; -0.127658 ; 0.176362 ;
0.010849 ; 0.295572 ; -0.017601 ; -0.217003 ;
0.207213 ; 0.001068 ; 0.185836 ; 0.113424 ;
0.387211 ; 0.934233 ; 0.111379 ; 0.187069 ;
0.122501 ; 0.404492 ; 0.100044 ; 0.193368 ;
0.428480 ; 0.641987 ; 0.123552 ; 0.179262 ;
0.872326 ; 0.734184 ; -0.078397 ; -0.203111 ;
0.206595 ; 0.994171 ; -0.118542 ; -0.182614 ;
0.054178 ; 0.291787 ; -0.211138 ; 0.053113 ;
0.371578 ; 0.379101 ; 0.199337 ; 0.087548 ;
0.073359 ; 0.740928 ; 0.074915 ; -0.204420 ;
0.150380 ; 0.002258 ; -0.210008 ; -0.057417 ;
0.202177 ; 0.423566 ; 0.103406 ; -0.191591 ;
0.879467 ; 0.515000 ; 0.103938 ; -0.191303 ;
0.550783 ; 0.301370 ; -0.033082 ; 0.215187 ;
0.242645 ; 0.268471 ; 0.207855 ; -0.064778 ;
0.362491 ; 0.522263 ; -0.213051 ; 0.044825 ;
